37.513332,32.718494,30.8099,7.615773,6.1032777,27.225906,29.0,31.324911,33.54102,5.5,6.041523,33.76759,32.190838,27.95085,26.215454,28.301943,6.9641943,27.322153,29.415133,9.013878,25.656384,27.784887,29.97082,14.21267,16.224981,18.35756,10.29563,12.539936,14.866069,6.5,9.0,108.37435,11.423659,10.688779,22.671568,22.203604,7.905694,127.11904,15.508062,13.28533,15.402922,17.327723,32.973473,22.945587,52.59515,62.08462,55.192844,41.862873,23.753946,25.455845,278.82343,279.77,49.9925,49.704124,49.5202,74.662575,142.03961,69.1755,53.218887,78.1313,91.12903,80.27764,110.114716,96.83104,61.459335,135.11198,86.67901,58.142067,62.08462,299.87704,301.15195,80.95987,77.61604,80.04999,110.527145,112.805145,151.88565,82.86133,114.268326,105.38501,
38.483765,40.7707,31.004032,29.068884,27.225906,4.924429,27.244265,21.965883,34.73111,36.912056,3.905125,6.8007355,37.151714,39.357338,26.87936,29.702694,31.75689,4.0,4.7169905,32.867157,6.0207973,29.124731,31.216982,33.365402,17.734148,19.70406,21.78302,13.72953,15.8823805,18.124569,9.340771,11.768602,111.90398,8.246211,21.920311,26.201145,16.140013,11.18034,13.462912,10.965857,14.080128,10.012492,34.90702,20.5,54.795074,56.00223,57.293106,36.034706,28.30636,41.330982,281.14276,282.08154,47.518417,58.053856,64.158005,64.84597,124.588326,74.030396,108.78419,80.42543,69.54315,59.09526,71.94616,61.90517,63.411354,129.94806,133.5,50.30159,57.428215,302.03476,303.3006,111.83023,91.706055,86.50578,140.08926,113.84749,116.11417,82.94727,114.841194,96.02213,
4.609772,5.700877,44.070965,27.5,25.544079,21.920311,4.924429,20.155643,21.931713,16.918924,40.311287,5.0249376,9.013878,10.012492,42.73757,23.345236,21.708294,35.22783,2.9154758,5.2201533,36.335243,4.031129,5.700877,34.669872,25.303162,21.260292,23.200216,9.848858,17.20465,19.293781,58.728188,12.539936,14.866069,115.43397,5.5226803,25.455845,27.280945,13.152946,14.57738,23.307724,11.7046995,10.049875,18.768324,18.069311,17.613914,102.19222,59.42432,35.55981,75.35582,31.800158,283.46518,284.3963,45.0472,44.726948,27.82984,55.03181,55.832336,56.731827,111.154175,87.7411,81.68537,80.276085,62.54798,63.94138,65.40069,66.92159,68.5,53.94905,55.400814,304.19772,305.4546,76.537575,102.04166,81.32035,129.272,140.34601,79.93904,82.38022,108.55068,95.79405,
43.863426,4.031129,6.3245554,8.732124,49.658836,20.229929,18.384777,16.710775,9.513149,14.916434,13.462912,12.349089,7.7620873,10.198039,12.658989,46.141087,17.356554,18.200275,38.710464,5.0990195,7.566373,39.815197,4.609772,7.071068,38.13791,21.80023,24.78911,26.706741,6.670832,20.700241,22.743132,13.72953,15.8823805,18.124569,3.0413814,4.2426405,28.991379,10.688779,19.474342,21.400934,36.45888,8.631338,5.8309517,22.299103,79.429214,60.384186,61.58328,62.85897,29.841248,103.98317,41.617306,286.71414,287.6565,42.240383,42.047592,57.421684,58.189346,95.50916,72.05033,114.325195,62.177166,63.38178,64.66065,106.02358,83.60771,91.66924,50.47772,51.906166,305.13318,306.36578,76.78704,114.80853,134.28793,111.65236,155.39386,134.65604,79.429214,113.742035,93.13431,93.88557,
19.104973,47.185802,6.0207973,8.514693,11.011357,13.509256,18.506756,16.62077,14.916434,13.462912,14.866069,13.313527,9.219544,10.965857,13.28533,15.6604595,49.56309,13.829317,14.705441,42.201897,8.276473,10.5948105,43.304157,7.1589108,9.617692,41.617306,18.309834,17.0,30.220026,4.1231055,24.207438,26.215454,17.20465,19.293781,21.470911,3.0413814,5.5226803,32.526913,8.01561,19.525623,21.505814,2.5495098,3.905125,42.43819,12.658989,12.509996,94.59519,65.0,79.86551,51.47815,34.702305,289.03503,289.96982,39.755505,39.550602,72.05033,60.557823,147.25827,147.94002,87.375626,88.3077,65.56295,66.80007,82.12338,92.61884,70.91192,48.417454,49.90491,307.31497,308.5389,97.349884,99.43968,97.24711,119.72677,115.048904,76.52777,78.995255,114.48144,93.0336,95.532715,
17.356554,13.509256,14.008925,15.890248,11.401754,13.829317,16.27882,31.400637,11.313708,11.401754,10.062305,7.905694,9.861542,7.566373,7.1589108,16.552946,18.848078,21.189621,10.307764,8.944272,8.13941,11.661903,13.865424,16.155495,10.307764,12.649111,45.10543,14.840822,13.6565,33.73796,3.8078866,27.721832,29.702694,20.700241,22.743132,3.6055512,4.0,8.246211,5.5226803,6.264982,23.04886,30.870699,3.0,5.5,47.02393,10.012492,65.97348,67.16584,6.519202,35.415394,84.304504,291.3589,292.28625,37.272644,37.054016,62.227406,87.36132,100.28459,138.12042,133.7778,66.64083,108.63241,80.72329,142.1566,71.561165,124.600365,46.400433,47.950497,309.50162,310.71692,76.81471,79.115425,6.0,114.1326,116.286285,76.15937,112.909256,90.5,93.0,86.64872,
22.14159,11.672618,12.0415945,10.547511,9.486833,14.57738,16.918924,19.300259,21.708294,9.552486,6.264982,5.5226803,25.495098,6.5,5.0,6.5,19.912308,22.14159,24.42335,6.8007355,7.826238,5.59017,15.116217,17.24094,197.68283,13.647344,15.890248,48.60041,11.412712,10.440307,37.259228,6.0827627,31.241,4.2426405,24.207438,26.215454,7.106335,9.17878,40.36087,4.2720017,28.293108,118.782364,1.4142135,6.041523,6.5,7.5166483,8.077747,91.915726,70.57797,40.264748,75.80567,40.22437,588.88477,34.79224,34.557922,64.64132,104.54664,88.40956,66.94961,67.88593,105.04523,93.88557,116.895256,127.38917,73.66987,112.477776,44.432533,46.048885,311.69296,80.81151,125.93649,95.56412,113.31924,115.43397,71.19691,75.871605,86.00581,90.53452,93.0336,118.782364,
22.561028,25.005,30.51639,8.514693,7.1589108,5.59017,28.814058,20.155643,33.35416,25.932606,19.525623,3.0413814,3.6055512,5.408327,20.155643,4.3011627,6.1032777,17.804493,25.5,27.730848,21.920311,4.609772,4.609772,18.601076,20.670027,22.825424,17.066048,19.235384,52.100864,8.077747,7.5166483,6.946222,9.192389,34.763485,5.5226803,27.721832,29.702694,8.20061,12.61943,109.004585,7.905694,31.827662,25.283394,7.4330344,6.1846585,5.0249376,5.8309517,71.56291,72.74957,44.051105,86.09588,89.89438,296.928,32.314857,32.06244,67.06154,92.17918,68.46349,155.15315,101.98652,83.19405,125.420296,73.3553,86.313385,75.802376,163.23067,42.520584,44.2069,313.88892,92.82376,110.751976,81.174194,114.68435,116.77435,73.171036,73.2564,88.14193,90.638016,25.283394,116.72617,
12.419743,25.622255,28.022312,30.438463,22.803509,4.031129,5.0,6.0207973,23.37734,25.739075,37.821953,18.901058,19.849434,3.354102,5.700877,16.62077,5.0990195,7.566373,14.300349,28.900692,31.088583,18.384777,3.535534,6.0207973,14.705441,24.129856,26.239283,20.524376,22.638462,19.912308,5.0249376,5.3851647,10.404326,12.529964,38.28838,8.246211,31.241,18.11767,11.715375,16.101242,5.8523498,8.246211,117.30516,22.005682,10.965857,12.903488,3.905125,6.041523,165.47658,13.793115,69.54495,110.47285,299.25323,300.17703,29.567719,29.504236,70.12311,70.84137,95.98568,72.51552,73.46598,74.48825,131.1459,100.47139,164.67923,38.993587,40.672474,314.91467,316.0894,77.89737,80.08901,63.33443,116.08725,70.54431,73.04279,85.828316,88.31902,79.68218,117.30516,103.01942,
28.022312,4.031129,7.615773,31.148836,33.526108,19.300259,21.708294,4.7434163,7.1589108,14.849242,13.901439,31.324911,33.61547,13.453624,11.715375,8.062258,13.086252,8.944272,10.111875,9.17878,9.656604,36.28016,14.849242,13.200378,8.732124,11.236102,27.608875,29.681644,6.0,26.076809,16.40122,3.2015622,5.147815,13.901439,15.953056,9.17878,11.423659,34.763485,14.773287,17.691807,19.602295,9.17878,11.423659,19.697716,12.806249,14.5,3.0,5.5,77.15244,12.0415945,45.39273,46.575207,75.61911,302.49792,27.073973,27.00463,97.015465,112.43887,86.17569,86.977005,75.76939,100.83774,77.820305,78.9446,147.36095,37.138256,38.8973,317.12775,84.6286,102.881,122.707985,63.63961,117.526596,70.5,73.0,86.08281,88.56636,79.07591,100.60069,103.09825,
