31.622776,6.264982,11.510864,16.40122,10.1242285,8.20061,2.0615528,4.2426405,17.691807,5.8309517,9.924717,12.419743,1.5811388,6.041523,9.708244,1.118034,7.3824115,18.384777,18.027756,11.067972,5.0990195,2.0615528,21.78302,3.0,2.5495098,19.0,13.009612,29.605743,27.225906,27.95085,71.431786,55.91288,57.716984,61.214787,53.509346,50.53959,35.79455,12.539936,2.1213202,18.607794,
27.735357,32.318726,9.013878,18.200275,9.433981,10.700467,1.5,3.535534,15.556349,2.236068,13.453624,10.259142,8.845903,5.315073,2.5,1.118034,2.828427,17.00735,7.4330344,5.8523498,20.2608,0.5,9.617692,6.519202,6.0,14.0,8.01561,22.090721,32.81006,38.63936,26.800186,48.28302,30.675724,62.5,12.083046,11.6297035,11.236102,5.315073,2.5,1.5811388,
26.669271,33.143627,29.820295,13.601471,8.062258,11.101802,3.8078866,3.2015622,15.572412,8.485281,12.020815,0.70710677,3.2015622,9.219544,8.602325,10.816654,10.547511,4.7169905,3.8078866,11.067972,9.340771,11.884864,3.535534,18.172781,1.0,9.0,15.008331,54.27937,22.203604,37.165173,57.238537,25.622255,33.533566,59.052944,35.79455,25.04496,12.971122,15.443445,20.670027,4.924429,
37.64638,21.272047,26.239283,29.124731,4.2720017,5.147815,11.401754,6.1032777,15.6205,8.514693,5.408327,4.9497476,6.726812,2.1213202,7.106335,3.8078866,2.0615528,6.946222,7.615773,6.9641943,7.28011,2.0615528,8.631338,2.5,2.5,4.0,10.012492,10.049875,38.470768,133.6834,100.34192,33.365402,30.73272,30.870699,22.808989,12.298374,2.6925824,3.8078866,1.0,21.219095,
19.235384,38.512985,9.924717,17.755281,25.932606,2.5495098,6.519202,4.472136,1.5,8.602325,1.5811388,4.3011627,8.845903,5.656854,3.2015622,3.2015622,3.6055512,1.5811388,9.617692,8.5440035,12.175796,1.5811388,8.732124,3.535534,10.547511,7.5,13.509256,14.57738,0.0,47.296936,32.144207,37.94733,45.412003,20.12461,12.298374,4.924429,9.394147,1.118034,15.116217,3.905125,
45.17743,29.295904,35.79455,27.354158,19.293781,26.348625,1.118034,12.206555,4.031129,13.200378,6.4031243,8.514693,2.9154758,8.485281,7.106335,8.20061,4.609772,4.7169905,4.3011627,7.615773,5.8523498,12.020815,1.5811388,12.165525,6.0207973,9.013878,8.514693,11.543396,17.18284,22.561028,27.540878,33.365402,41.96725,11.412712,4.924429,1.8027756,7.3824115,4.924429,3.2015622,7.632169,
44.5,28.848743,3.354102,5.3851647,24.622145,17.24094,10.547511,4.2720017,9.013878,4.7169905,11.401754,1.0,1.5811388,1.0,1.4142135,2.1213202,1.0,4.609772,4.7169905,1.0,5.3851647,9.013878,5.0990195,0.0,4.527693,9.013878,10.012492,10.547511,10.111875,22.07374,80.32434,26.277367,38.53894,6.264982,0.70710677,1.0,3.354102,4.2426405,1.5,6.519202,
16.446884,31.780497,34.43835,15.890248,4.2426405,9.192389,16.324827,1.5,8.321658,8.321658,2.236068,4.472136,7.81025,8.13941,3.905125,6.363961,8.902246,4.3011627,2.1213202,2.5,6.9641943,6.8007355,2.0615528,2.0615528,3.0413814,5.0,5.0249376,6.519202,12.747549,86.127815,61.214787,39.195026,9.394147,2.6925824,2.0615528,49.239212,2.1213202,6.264982,13.509256,15.0,
47.81736,1.8027756,4.7434163,47.87745,22.14159,4.7434163,16.77051,21.78302,16.37834,13.462912,4.472136,12.206555,2.6925824,1.0,1.118034,3.2015622,4.609772,1.118034,2.5,2.0615528,2.236068,4.2720017,0.5,1.0,5.59017,4.0,3.5,5.0249376,11.672618,47.46051,48.74936,10.511898,17.442764,6.708204,4.924429,1.8027756,7.632169,1.118034,46.09772,16.650826,
58.5235,44.300114,31.662281,20.615528,2.0,24.829418,12.083046,29.295904,5.59017,5.3851647,9.433981,7.2111025,8.321658,1.8027756,5.700877,1.8027756,2.828427,0.70710677,0.70710677,2.1213202,2.5,2.6925824,1.0,3.0413814,2.5495098,3.0,3.0,4.031129,7.1589108,1.5811388,15.976545,20.57304,1.0,1.4142135,9.433981,9.013878,3.6055512,3.354102,23.711811,8.20061,
32.422985,40.003124,45.06939,22.299103,19.313208,12.175796,32.897568,15.890248,1.0,7.826238,15.8823805,4.2720017,4.472136,6.1032777,3.354102,1.8027756,0.70710677,2.236068,0.5,2.5,0.5,1.8027756,0.5,0.5,3.0413814,0.5,3.0,5.0249376,4.609772,157.50714,28.887714,15.8823805,2.1213202,5.8309517,6.264982,6.8007355,10.307764,2.236068,15.239751,32.526913,
64.080025,71.794846,55.03181,16.62077,34.311077,18.027756,67.501854,0.5,16.155495,9.192389,9.394147,6.5,2.5495098,2.6925824,1.5811388,1.118034,2.5,0.70710677,0.70710677,1.4142135,0.5,1.4142135,0.5,1.5811388,2.0615528,2.0,2.0,2.5495098,3.535534,35.1141,18.788294,3.1622777,0.5,25.932606,5.8309517,12.103719,9.219544,22.299103,39.59798,18.82153,
4.1231055,75.208046,67.581436,68.96376,55.986607,25.480385,13.462912,30.84234,18.5,22.19234,7.615773,8.5440035,10.062305,5.59017,1.118034,1.5811388,2.236068,0.5,1.4142135,1.4142135,1.118034,0.70710677,1.0,1.5811388,2.0615528,2.0615528,1.5,1.5811388,0.5,96.84653,13.647344,1.4142135,0.5,1.118034,4.3011627,13.509256,29.364094,11.672618,8.514693,128.23123,
79.34261,64.53681,73.12489,83.19405,90.10272,54.600822,41.140003,30.84234,24.5204,21.66218,27.115494,8.860023,3.6055512,1.5811388,6.264982,0.5,3.354102,1.8027756,1.8027756,0.0,0.5,0.70710677,0.5,1.5811388,1.5811388,1.5811388,0.5,1.5,0.5,74.323616,1.118034,2.0615528,2.9154758,6.519202,20.554804,36.431442,4.609772,135.74701,7.2111025,4.031129,
89.62701,48.541218,1.118034,6.041523,63.560993,38.56488,52.50952,80.64893,40.040604,32.760494,5.59017,4.2720017,14.39618,4.2720017,2.0615528,5.59017,5.147815,1.118034,1.8027756,1.118034,1.4142135,0.70710677,1.8027756,0.5,0.0,0.0,0.5,1.0,1307.9836,74.91662,4.472136,0.5,11.101802,25.544079,43.5,131.22595,0.5,4.031129,1.5811388,4.7169905,
4.472136,86.63862,14.142136,29.02585,70.705376,29.231833,34.12477,50.601383,37.752483,53.640003,58.951252,24.253866,18.200275,20.248457,3.0413814,4.2720017,5.3851647,2.6925824,1.118034,0.5,0.5,1.8027756,0.0,0.70710677,0.0,0.5,0.0,0.5,0.5,491.11023,1.5811388,21.505814,59.348545,123.79418,814.19055,1.118034,3.354102,1.118034,4.472136,4.2720017,
12.093387,26.87936,38.890873,36.776352,13.152946,14.3178215,35.92353,56.800087,46.11399,27.86575,24.824383,43.341667,60.798847,13.829317,63.672993,218.88924,4.1231055,0.5,1.5811388,1.8027756,0.5,0.0,0.70710677,0.70710677,0.0,1.118034,0.5,0.5,1458.7327,0.70710677,1748.4926,0.70710677,1656.724,0.70710677,0.70710677,1.118034,1.0,3.354102,3.1622777,3.640055,
12.589679,17.564169,22.549944,27.540878,20.796635,22.203604,30.700163,59.413803,54.451813,27.294687,32.24903,11.101802,18.248287,38.551914,39.9531,67.17329,6.1846585,158.47397,0.70710677,1.118034,0.5,0.70710677,0.0,0.70710677,0.70710677,0.0,0.0,0.0,1308.4213,1632.9307,0.0,0.5,1190.5303,1.0,0.5,0.5,2.0615528,2.236068,0.5,2.0,
10.606602,15.572412,17.528547,25.544079,30.536863,10.547511,15.532225,20.524376,8.062258,10.012492,18.027756,6.0207973,11.011357,6.670832,11.597413,16.56804,26.172504,34.79224,83.86298,2.6925824,987.2168,0.70710677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1295.571,0.5,1353.5496,0.5,0.5,1.0,1.118034,0.0,1.5811388,2.5495098,2.5,
25.005,30.004166,10.049875,15.033297,20.024984,25.019993,10.606602,5.0,10.0,15.0,7.017834,12.010412,5.59017,10.547511,1.0,6.0,2.0615528,7.017834,12.010412,23.632605,249.97,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1558.4718,0.0,0.5,0.5,0.5,0.5,0.5,0.5,1.118034,2.0615528,2.0615528,
5.5,10.5,15.5,20.5,25.5,30.5,4.0,9.0,14.0,19.0,2.5,7.5,12.5,2.5,7.5,1.0,6.0,2.0,7.0,5.0,4.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,1.0,0.5,2.0,2.5,2.0,4.0,
25.005,30.004166,10.049875,15.033297,20.024984,25.019993,10.606602,5.0,10.0,15.0,7.017834,12.010412,5.59017,10.547511,1.0,6.0,2.0615528,7.017834,12.010412,23.632605,254.99461,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,1.118034,2.0615528,2.0615528,
10.606602,15.572412,20.554804,25.544079,30.536863,10.547511,15.532225,20.524376,8.062258,13.038404,18.027756,6.0207973,11.011357,6.670832,7.566373,12.539936,26.172504,30.761177,83.86298,1.5811388,0.0,0.70710677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,1.118034,0.0,1.5811388,2.5495098,2.5,
12.589679,17.564169,22.549944,27.540878,20.796635,25.739075,30.700163,8.13941,9.552486,27.294687,25.179358,11.101802,25.317978,38.551914,43.488503,37.752483,57.658478,1.5811388,0.70710677,1.118034,0.5,0.70710677,0.0,0.70710677,0.70710677,0.0,0.0,0.0,0.70710677,0.0,0.0,0.5,1190.5303,1.0,0.5,0.5,2.0615528,2.236068,0.5,2.0,
8.558621,90.73175,31.819805,36.776352,9.617692,24.41823,25.81182,30.761177,46.11399,27.86575,41.680332,26.476404,21.965883,86.50144,9.340771,291.89468,1041.5629,0.5,0.5,1.8027756,0.5,0.0,0.70710677,0.70710677,0.0,1.118034,0.5,0.5,1360.182,0.70710677,0.5,0.70710677,0.0,0.70710677,0.70710677,1.118034,1.0,3.354102,3.1622777,3.640055,
7.4330344,12.25765,81.70832,75.625725,70.705376,18.110771,17.84657,47.46051,31.408598,68.44706,68.65858,21.100948,71.08621,4.031129,4.609772,4.2720017,4.2720017,1.5811388,1.118034,0.5,0.5,0.70710677,0.0,0.70710677,0.0,0.5,0.0,0.5,0.5,491.11023,3.354102,23.307724,62.54998,123.79418,1355.6885,1.118034,3.354102,0.0,4.472136,3.1622777,
89.62701,61.77783,25.109758,68.44706,50.112373,64.15996,47.783367,124.90797,64.393326,99.86115,19.78004,7.905694,13.28533,2.6925824,2.0615528,5.59017,4.031129,1.118034,1.8027756,1.118034,1.4142135,0.5,0.70710677,0.5,0.0,0.0,0.5,1.0,1308.2883,76.03453,1.5811388,0.5,11.101802,25.544079,43.5,4.3011627,425.91608,1099.6165,1.5811388,3.6055512,
22.321514,76.04111,18.681541,60.035408,57.491302,48.28302,41.140003,6.1846585,8.13941,7.7620873,62.677746,1.8027756,3.6055512,0.5,6.264982,0.70710677,1.5811388,1.8027756,1.8027756,0.0,0.5,0.5,0.5,1.5811388,1.5811388,1.5811388,0.5,1.5,0.5,75.44038,16.560495,11.510864,4.7169905,6.519202,20.554804,36.431442,4.609772,1.5811388,1102.1656,2.9154758,
38.078865,68.893036,61.745445,41.96725,49.0408,36.062447,33.678627,27.041636,12.020815,18.384777,9.192389,8.5440035,10.062305,5.59017,1.118034,0.5,2.236068,0.5,1.4142135,1.4142135,1.118034,0.70710677,1.0,0.0,2.0615528,2.0615528,1.5,1.5811388,0.5,5.2201533,13.647344,13.892444,19.13766,2.9154758,17.414074,13.509256,29.364094,11.672618,91.43851,3.354102,
71.9809,60.104076,39.702015,39.373215,37.0,29.26175,16.286497,1.8027756,16.155495,2.5495098,9.394147,6.5,2.5495098,0.5,1.5811388,1.118034,2.5,0.70710677,0.70710677,1.4142135,0.5,1.4142135,0.5,1.5811388,2.0615528,2.0,2.0,2.5495098,968.25464,67.24024,44.28318,17.0,3.354102,1.8027756,10.1242285,8.902246,22.299103,22.299103,39.59798,77.19132,
65.30122,38.8973,5.147815,37.336308,27.390692,6.1846585,27.313,13.6565,0.5,7.826238,7.1589108,4.2720017,1.0,6.1032777,3.354102,1.8027756,0.70710677,2.236068,1.5811388,1.4142135,0.5,0.70710677,0.5,0.5,3.0413814,0.5,3.0,144.26538,161.04657,9.340771,12.816006,32.206367,24.86966,5.8309517,8.062258,9.300538,10.307764,29.364094,28.991379,39.246017,
54.722023,43.18854,25.16446,15.692355,4.609772,24.829418,10.965857,19.006578,5.59017,4.2720017,9.433981,1.118034,5.8309517,3.2015622,5.700877,1.8027756,2.828427,0.70710677,0.5,0.5,1.4142135,1.5811388,2.5495098,3.0413814,2.5495098,5.0249376,3.0,4.031129,7.1589108,96.137924,19.313208,54.56189,28.853077,2.236068,7.632169,10.816654,6.1032777,3.354102,30.777428,8.20061,
31.484123,28.504385,13.0,32.2374,22.14159,3.640055,16.77051,1.118034,5.147815,2.6925824,2.6925824,9.708244,0.70710677,1.0,1.118034,3.2015622,4.609772,1.0,2.5,2.0615528,1.118034,4.2720017,2.0615528,1.0,3.0413814,4.0,3.5,1.0,11.672618,76.7219,17.734148,36.912056,18.56071,38.268787,3.1622777,44.65423,9.433981,3.6055512,2.9154758,16.650826,
