21.731314,2.5,11.85327,9.055386,6.4031243,2.1213202,6.0207973,6.0207973,4.3011627,2.0615528,1.118034,1.5,3.1622777,5.3851647,2.5495098,8.732124,2.1213202,1.5,5.59017,2.9154758,4.924429,1.5,5.8309517,1.5811388,8.13941,52.060062,4.9497476,23.505318,34.48188,112.660995,130,115.423134,47.88789,42.933086,43.64058,51.52184,66.22877,70.51595,85.052925,91.5
3.8078866,7.632169,16.77051,2.0615528,12.747549,4.527693,9.433981,3.2015622,0.5,5.5,7.648529,2.5495098,1.8027756,3.0413814,4.3011627,3.535534,1.5,8.276473,1.5,7.3824115,1.118034,2.236068,3.0413814,2.9154758,2.6925824,3.354102,3.640055,1.4142135,6.264982,105.27226,144.5,107.9919,22.852789,31.016125,39.156734,53.02122,59.052944,72.51552,83.0015,89.02247
11.6297035,12.0415945,1.8027756,3.0413814,3.535534,9.394147,10.111875,3.535534,5.700877,4.7169905,1,6,8.631338,1.8027756,1,3.2015622,1.8027756,0.5,3.0413814,3.2015622,3.0413814,1.5,1.5,1.8027756,2.236068,4.7169905,3.2015622,8.845903,2.5495098,37.805424,203.5,49.73932,19.659603,36.5821,42.54703,54.05784,59.03389,71.506996,81.5,91.5
11.5,2.236068,4.472136,8.558621,8.5440035,2.0615528,2.5,7.5,2.0615528,1.8027756,4.3011627,4.031129,5.408327,3.2015622,0.70710677,2,2,1,4.1231055,0.70710677,0.5,2.5,2,3.354102,2.5495098,5,4.031129,2.828427,10.816654,30.041637,114,45.024994,27.513634,32.06244,43.54595,54.08327,62.502,74.54193,82,92.5
5,3.8078866,7.017834,12.010412,2.828427,2.6925824,5,1.118034,4.609772,7.566373,1.118034,4.7169905,1.4142135,4.7169905,1.118034,0.70710677,1.5,2.5,1.118034,2.1213202,0,3.0413814,3.640055,0.5,1,2.9154758,2.6925824,5,3.2015622,8.746428,162,16.324827,22.588715,34.132095,42.511765,52.521423,60.00833,70.001785,83.50599,93.00134
20.024984,6.5,6.576473,2.1213202,3.8078866,5.59017,7.5,2.0615528,7.017834,2.0615528,3,1.4142135,4.924429,1.118034,4.031129,1,1.118034,2.5,2.1213202,2.0615528,1,1,1.5,1.5811388,1,1.4142135,0.70710677,0.70710677,1.4142135,0.5,20,10.5,19.026299,29.504236,40.503086,49.010204,60.00833,71.50175,81.5,90.005554
2.1213202,6.670832,5.3851647,2,3.2015622,4.7169905,2.6925824,3.0413814,2.6925824,2.6925824,2.5,3.354102,7.017834,2.5495098,1.4142135,1.5811388,3.5,1.8027756,1.8027756,1.8027756,2,1.118034,1.5811388,0.70710677,2.5495098,1.118034,2.0615528,2.0615528,0.5,1,4.527693,11,20.5,32.003906,42.002975,51.00245,62.502,70.50177,81.50153,90.50552
4.3011627,9.340771,4.7169905,2.6925824,8.381527,3.905125,10.307764,5.59017,11.5,5.5,0.70710677,4.527693,2.0615528,1.8027756,2.6925824,2.6925824,2.6925824,1.8027756,2.1213202,3.5,1.118034,0.70710677,1,0.70710677,1.118034,1.5,0.5,1.5,1,2,3.5,12,21,31.5,40.5,51.5,61.00205,69.5018,80.00625,90.50138
26.617662,31.59905,36.585518,18.668154,23.632605,28.60944,16.194136,21.148287,12.5,7.017834,12.010412,6.0207973,11.011357,7.5166483,6.576473,4.609772,9.552486,3.640055,4.1231055,2,1.5811388,3.535534,3.0413814,0.5,2.5495098,0.5,1,0,1,0.5,2.5,10.5,21,30,41,50.5,62.502,70.5,83.0015,93.501335
28.004463,33.003788,16.070158,21.053503,23.521267,31.036268,17.613914,8.5,13.5,6.0207973,11.011357,16.00781,4.5,9.5,7.017834,6.0827627,6,6.519202,6.0207973,4,0.5,3.535534,2.0615528,2.0615528,1.5,1.118034,1,0.5,0.5,1,1.5,11,20.5,30.5,41,51.00245,61.5,72.00174,82.001526,93.501335
5.5,10.5,15.5,20.5,25.5,30.5,4,9,14,19,2.5,7.5,12.5,2.5,7.5,1,6,2,7,5,4,4,1,3,2.5,1.5,1.5,0.5,0.5,0.5,0,10.5,20.5,30.5,41.5,51.5,62.5,73,81,94
28.004463,33.003788,16.070158,21.053503,26.043234,31.036268,17.613914,8.5,13.5,6.0207973,11.011357,16.00781,4.5,9.5,7.017834,6.0827627,6,6.519202,6.0207973,4,0.5,3.535534,2.0615528,2.0615528,1.5,1.118034,1,0.5,0.5,1,1.5,11,20.5,30.5,41,51.00245,61.5,72.00174,82.001526,93.501335
26.617662,31.59905,36.585518,18.668154,23.632605,28.60944,16.194136,21.148287,12.5,7.017834,12.010412,6.0207973,11.011357,7.5166483,6.576473,4.609772,9.552486,3.640055,4.1231055,2,1.5811388,3.535534,3.0413814,0.5,2.5495098,0.5,1,0,1,0.5,2.5,10.5,21,30,41,50.5,62.502,70.5,83.0015,93.501335
4.3011627,9.340771,4.7169905,2.6925824,8.381527,3.905125,10.307764,5.59017,11.5,3.535534,0.70710677,4.527693,2.0615528,1.8027756,2.6925824,2.6925824,2.6925824,1.8027756,2.1213202,3.5,1.118034,0.70710677,1,0.70710677,1.118034,1.5,0.5,1.5,1,2,3.5,12,21,31.5,40.5,51.5,61.00205,69.5018,80.00625,90.50138
2.1213202,6.670832,5.3851647,2,5.3851647,4.7169905,2.6925824,3.0413814,2.6925824,2.6925824,2.5,3.354102,7.017834,2.5495098,1.4142135,1.5811388,3.5,1.8027756,1.8027756,1.8027756,2,1.118034,1.5811388,0.70710677,2.5495098,1.118034,2.0615528,2.0615528,0.5,1,4.527693,11,20.5,32.003906,42.002975,51.00245,62.502,70.50177,81.50153,90.50552
20.024984,1.8027756,11.5,4.472136,2.236068,8.077747,9.513149,2.0615528,5.59017,2.0615528,3,1.4142135,4.924429,1.118034,4.031129,1,1.118034,2.5,2.1213202,2.0615528,1,1,1.5,1.5811388,1,0.5,1.5,0.5,0.5,3.6055512,36.5,13.152946,20.006248,30.5,41.5,50.0025,60.00833,71.50175,81.5,90.005554
5,3.1622777,5,10,2.828427,3.6055512,6.519202,2.9154758,2.9154758,5.5226803,1.118034,6.264982,1.4142135,4.7169905,1.118034,2,1.5,2.5,1.118034,2.1213202,0,3.0413814,3.640055,0.5,1,2.9154758,2.6925824,5,3.2015622,9.861542,89,17.24094,22.588715,34.132095,42.511765,52.521423,60.00833,70.001785,83.50599,93.00134
18.062391,2.236068,4.472136,8.558621,4.924429,2.0615528,2.5,7.5,2.6925824,2.0615528,4.3011627,1.118034,5.408327,3.2015622,0.70710677,3.0413814,1.8027756,1,4.1231055,0.70710677,0.5,2.5,3.0413814,5.147815,2.5495098,5,4.031129,4.609772,11.926861,50.289165,62.5,54.120235,28.324018,33.185085,43.54595,54.08327,62.502,74.54193,83.0015,92.5
7.632169,12.0415945,2.236068,4.472136,8.558621,5.8309517,14.807093,3.535534,5.700877,3.2015622,0.70710677,4.527693,7.071068,0.5,2.0615528,3.2015622,1.8027756,0.5,3.0413814,3.2015622,4.1231055,3.1622777,1.5,1.8027756,2.236068,4.7169905,4.9497476,9.924717,1.5,32.596012,53.5,40.7707,20.056171,37.26258,43.64058,54.05784,59.03389,71.506996,81.5,93.00538
7.017834,7.632169,15.206906,2.0615528,12.747549,7.5166483,6.4031243,3.2015622,0.5,5.5,7.648529,2.5495098,2.6925824,4,4.3011627,2.5,1.5,8.276473,1.5,7.3824115,1.118034,2.236068,3.0413814,2.9154758,2.6925824,3.354102,3.640055,1.5,6.264982,226.25925,147.5,228.61157,23.648468,31.5,39.156734,53.02122,59.052944,72.51552,83.0015,89.02247
17.00735,6.5,8.746428,13.72953,3.6055512,1.118034,6.0207973,7.071068,5.656854,2.0615528,1.118034,2.5495098,4.2720017,5.3851647,2.5495098,8.732124,1.118034,1.5,7.3824115,1.5,4.924429,1.5,5.8309517,1.5811388,10.606602,5,4.9497476,19.241882,34.48188,221.37807,45,223.78171,44.598206,41.83599,43.64058,53.15073,67.91539,70.51595,85.052925,91.5
2.9154758,4.3011627,5.5,10.547511,12.747549,5,3.2015622,0.70710677,11.236102,7.071068,8.246211,10.1242285,10.770329,11.423659,2.1213202,1,1.4142135,10.547511,2.236068,5.8309517,13.509256,2,4.2720017,3.535534,6.363961,9.924717,13.200378,19.039433,29.732138,216.5023,119,218.95947,41.036568,40.003124,49.135017,56.995613,64.656784,72.54309,84.01339,90.02222
6.726812,5,3.1622777,3.535534,5.2201533,10.111875,10.920165,5,3.6055512,1.5811388,1,0.70710677,2.0615528,2.0615528,2.5495098,3.0413814,4.031129,1.118034,2,6.519202,1.118034,3.640055,2.5,7.5,6.3245554,6.670832,6.576473,68.70953,25.079872,211.63234,21.5,214.1454,37.802116,84.38602,39.537956,48.933628,58.30952,76.13311,82.5,89.068794
12.747549,8.514693,6.1032777,3.5,2.0615528,1.118034,6.0207973,7.071068,7.28011,8.077747,8.276473,5.408327,5.408327,9.17878,6.708204,7.1589108,6.9641943,1.5811388,1.5811388,8.20061,5.3851647,5.59017,1.118034,8.514693,14.840822,3.0413814,7.905694,14.637281,205.65323,206.76859,175,209.34003,210.79196,31.53173,43.072613,53.002357,69.13935,75.77928,81.00154,87.64274
10.012492,10.307764,11.800424,16.140013,16.155495,5,4.2426405,3.2015622,20.12461,2.9154758,2.5,3.0413814,3.0413814,2.6925824,16.507574,15.116217,5.700877,7.905694,1.5,3,8.514693,17.734148,11.672618,21.80023,42.979645,20.670027,43.36473,1.8027756,200.76915,201.91148,171,204.544,206.02972,37.336308,68.705894,65.14599,89.25945,84.82482,88.86085,102.393845
0.70710677,5.5226803,5.0990195,15.811388,10.307764,10.770329,10.259142,9.924717,13.928389,14.3178215,13.416408,10.062305,11.412712,9.617692,8.276473,6.3245554,20.934422,17.414074,9.433981,1.5,5.2201533,4.609772,3.535534,3.905125,9.708244,80.56829,38.736286,11.510864,195.89091,197.06154,40,199.75798,201.27904,33.593155,65.88247,110.86591,58.77287,73.04279,80.57605,93.54812
6.4031243,4,2.5,1,5.0990195,3.1622777,3,3.1622777,2.236068,7.071068,5.5226803,5.0249376,3.535534,2.6925824,16.00781,13.901439,10.404326,5.8523498,21.569654,15.913831,9.013878,24.207438,10.965857,31.815876,9.604687,12.658989,48.332184,5.8309517,191.01898,192.21927,84.5,194.9827,196.54071,33.049206,74.404305,49.600906,66.42477,90.28981,88.31902,106.7052
12.5,20.615528,9.552486,9.219544,22.808989,5.3851647,4.472136,5,23.505318,20.40833,18.445868,17.613914,11.510864,9.013878,6.946222,3.640055,3.0413814,14.5,7.106335,2.1213202,17.20465,3.905125,7.7620873,20.71835,69.39921,41.785164,412.20203,5.3851647,186.15384,187.3853,28.5,190.21895,191.81567,34.73111,425.5238,65.654396,108.51843,65.948845,78.35975,93.0336
18.601076,13.756817,11.6297035,15.6205,14.57738,14.089003,12.0415945,13.435029,13.6565,11.6297035,10.7354555,7.826238,2.5,1.8027756,4.2720017,9.17878,12.776933,1.8027756,7.3824115,21.224985,13.453624,41.07615,20.670027,2,79.86551,23.032585,7,180.16173,181.29604,182.56026,42.5,185.46765,187.10492,188.8604,43.011627,63.87879,118.315254,71.044,92.66742,115.466446
27.202942,5.5,3.535534,22.022715,7.648529,5.700877,2.5495098,0.5,5.5,2.9154758,3.535534,5.59017,7.632169,11.101802,17.20465,10.29563,35.79455,23.753946,14.159802,6.4031243,7.7620873,18.848078,16.650826,7.566373,24.135036,23.323807,12,175.28049,176.44617,177.7449,137.5,180.72977,182.40956,184.2098,41.761227,66.09463,59.709713,71.39503,91.85451,84.82482
